Ay,Dolar,Euro,Altın,Petrol,Beton,Demir,Fiyat,Son Güncelleme Tarihi,Konut Tipi,Mahalle, Net M2,Oda , Salon Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Eşya Durumu,Banyo Sayısı,Cephe,Kira Getirisi,Kullanım Durumu,Aidat,Yakıt Tipi
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.000.000 TL,2023-12-21,Daire,Efeler,145.0,3.0,1.0,1. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",,Belirtilmemiş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.450.000 TL,2023-11-21,Daire,Kurtuluş,175.0,4.0,1.0,3. Kat,13 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Güney",,Boş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.000.000 TL,2023-12-18,Daire,Kurtuluş,208.0,5.0,1.0,5. Kat,5 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney",,Boş,100 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,7.750.000 TL,2023-12-13,Müstakil Ev,Kemer,280.0,5.0,1.0,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney, Doğu",,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,7.750.000 TL,2023-12-13,Müstakil Ev,Kemer,,,,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,3,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,7.750.000 TL,2023-12-13,Müstakil Ev,Kemer,,,,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,3,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,7.750.000 TL,2023-12-13,Müstakil Ev,Kemer,,,,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,3,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,7.750.000 TL,2023-12-13,Müstakil Ev,Kemer,,,,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,3,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,7.750.000 TL,2023-12-13,Müstakil Ev,Kemer,,,,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,3,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,975.000 TL,2023-12-26,Daire,Cuma,80.0,2.0,1.0,3. Kat,20 Yaşında,Klima,Eşyalı Değil,1,"Kuzey, Güney",7.000 TL,Mülk Sahibi,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,975.000 TL,2023-12-26,Daire,Cuma,,,,3. Kat,20 Yaşında,Klima,Eşyalı Değil,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,975.000 TL,2023-12-26,Daire,Cuma,,,,3. Kat,20 Yaşında,Klima,Eşyalı Değil,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-11-23,Daire,Cumhuriyet,125.0,3.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-11-23,Daire,Cumhuriyet,,,,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.000.000 TL,2023-10-24,Daire,Meşrutiyet,105.0,3.0,1.0,Yüksek Giriş,Sıfır Bina,Kombi,Eşyalı Değil,1,Kuzey,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.599.000 TL,2023-12-26,Daire,Mimar Sinan,110.0,3.0,1.0,Bahçe Katı,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",6.500 TL,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.599.000 TL,2023-12-26,Daire,Mimar Sinan,,,,Bahçe Katı,25 Yaşında,Kombi,Eşyalı Değil,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.000.000 TL,2023-11-17,Daire,Fatih,260.0,5.0,1.0,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu",180.000 TL,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-11-17,Daire,Fatih,130.0,3.0,1.0,1. Kat,20 Yaşında,Klima,Eşyalı Değil,1,"Güney, Batı",,Kiracılı,100 TL,Elektrik
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.750.000 TL,2023-11-09,Daire,Efeler,130.0,3.0,1.0,Ara Kat,17 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",13.000 TL,Boş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,8.750.000 TL,2023-11-29,Villa,Girne,205.0,4.0,1.0,Ara Kat,18 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Güney, Batı",10.000 TL,Mülk Sahibi,70 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,8.750.000 TL,2023-11-29,Villa,Girne,,,,Ara Kat,18 Yaşında,Kombi,Eşyalı Değil,2,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,8.750.000 TL,2023-11-29,Villa,Girne,,,,Ara Kat,18 Yaşında,Kombi,Eşyalı Değil,2,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,8.750.000 TL,2023-11-29,Villa,Girne,,,,Ara Kat,18 Yaşında,Kombi,Eşyalı Değil,2,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.000.000 TL,2023-11-28,Daire,Meşrutiyet,100.0,2.0,1.0,4. Kat,1 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Kiracılı,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.390.000 TL,2023-12-06,Daire,Güzelhisar,130.0,3.0,1.0,5. Kat,21 Yaşında,Klima,Eşyalı Değil,1,,,Belirtilmemiş,50 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.650.000 TL,2023-12-06,Daire,Zafer,50.0,1.0,1.0,2. Kat,2 Yaşında,Kombi,Eşyalı,1,,5.500 TL,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.850.000 TL,2023-10-05,Daire,Cuma,65.0,1.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.750.000 TL,2023-12-25,Daire,Adnan Menderes,135.0,3.0,1.0,1. Kat,9 Yaşında,Kombi,Eşyalı,2,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.490.000 TL,2023-11-19,Daire,Köprülü - Veysipaşa,75.0,2.0,1.0,Kot 2,30 Yaşında,Klima,Eşyalı Değil,1,,,Mülk Sahibi,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.000.000 TL,2023-11-30,Daire,Efeler,176.0,4.0,1.0,7. Kat,17 Yaşında,Merkezi,Eşyalı Değil,2,"Güney, Doğu, Batı",,Belirtilmemiş,900 TL,Kömür-Odun
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.550.000 TL,2023-12-14,Daire,Cumhuriyet,120.0,3.0,1.0,4. Kat,17 Yaşında,Kombi,Eşyalı Değil,1,Batı,8.000 TL,Kiracılı,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.800.000 TL,2023-10-11,Daire,Adnan Menderes,120.0,3.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",,Kiracılı,150 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.900.000 TL,2023-10-03,Daire,Girne,142.0,3.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Doğu, Batı",,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.650.000 TL,2023-11-27,Daire,Girne,130.0,3.0,1.0,1. Kat,23 Yaşında,Kombi,Eşyalı Değil,1,Güney,,Mülk Sahibi,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.100.000 TL,2023-12-06,Daire,Girne,83.0,2.0,1.0,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",15.000 TL,Mülk Sahibi,150 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.300.000 TL,2023-12-18,Daire,Fatih,240.0,5.0,1.0,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,4,"Kuzey, Batı",,Boş,100 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.000.000 TL,2023-11-25,Daire,Fatih,135.0,3.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.000.000 TL,2023-12-26,Daire,Zafer,70.0,1.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,,,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,5.300.000 TL,2023-10-06,Daire,Girne,275.0,6.0,1.0,En Üst Kat,5 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",,Belirtilmemiş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.375.000 TL,2023-11-24,Daire,Orta,47.0,1.0,1.0,3. Kat,4 Yaşında,Klima,Eşyalı,1,"Kuzey, Doğu",,Kiracılı,50 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.500.000 TL,2023-11-25,Daire,Efeler,118.0,3.0,1.0,3. Kat,25 Yaşında,Soba,Eşyalı Değil,1,"Güney, Doğu",5.000 TL,Boş,,Kömür-Odun
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.900.000 TL,2023-11-09,Daire,Cumhuriyet,155.0,3.0,1.0,2. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",15.000 TL,Boş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.900.000 TL,2023-11-10,Daire,Osman Yozgatlı,240.0,5.0,1.0,3. Kat,4 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney, Doğu, Batı",,Kiracılı,250 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,5.900.000 TL,2023-10-24,Residence,Zeybek,158.0,3.0,1.0,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),Eşyalı Değil,2,"Doğu, Batı",,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.350.000 TL,2023-12-08,Daire,Efeler,80.0,2.0,1.0,2. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,,,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.750.000 TL,2023-11-17,Daire,Kurtuluş,150.0,3.0,1.0,2. Kat,20 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",5.000 TL,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.999.000 TL,2023-11-07,Daire,Meşrutiyet,140.0,3.0,1.0,En Üst Kat,20 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",5.000 TL,Boş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.950.000 TL,2023-12-03,Daire,Orta,82.0,2.0,1.0,3. Kat,5 Yaşında,Klima,Eşyalı,1,Batı,7.250 TL,Kiracılı,1 TL,Elektrik
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.250.000 TL,2023-12-23,Daire,Fatih,155.0,3.0,1.0,Ara Kat,10 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu",,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.300.000 TL,2023-10-13,Köy Evi,Dalama,443.0,2.0,1.0,Ara Kat,50 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Boş,,Kömür-Odun
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-11-21,Daire,Güzelhisar,70.0,2.0,1.0,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Doğu, Batı",15.000 TL,Boş,150 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.400.000 TL,2023-10-30,Daire,Ata,160.0,5.0,1.0,En Üst Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Kuzey, Güney, Doğu, Batı",20.000 TL,Boş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.250.000 TL,2023-10-11,Daire,Cumhuriyet,160.0,3.0,1.0,2. Kat,18 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",20.000 TL,,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.550.000 TL,2023-12-26,Daire,Efeler,200.0,5.0,1.0,5. Kat,11 Yaşında,Kombi,Eşyalı Değil,2,,,Kiracılı,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.100.000 TL,2023-12-02,Daire,Cumhuriyet,190.0,4.0,1.0,4. Kat,26 Yaşında,Kombi,Eşyalı Değil,1,Doğu,15.000 TL,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.300.000 TL,2023-10-19,Daire,Mimar Sinan,160.0,3.0,1.0,3. Kat,23 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Batı",7.000 TL,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.750.000 TL,2023-11-07,Daire,Fatih,80.0,2.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",12.000 TL,Boş,450 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.200.000 TL,2023-11-09,Daire,Ata,200.0,4.0,1.0,3. Kat,2 Yaşında,Kombi,Eşyalı Değil,2,,,Mülk Sahibi,150 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,6.200.000 TL,2023-12-01,Daire,Mimar Sinan,300.0,5.0,1.0,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,4,"Güney, Batı",20.000 TL,Belirtilmemiş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.200.000 TL,2023-11-23,Daire,Orta,50.0,1.0,1.0,1. Kat,3 Yaşında,Kombi,Eşyalı,1,"Kuzey, Güney, Batı",5.000 TL,Kiracılı,40 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.800.000 TL,2023-10-19,Daire,Efeler,160.0,3.0,1.0,1. Kat,8 Yaşında,Merkezi,Eşyalı Değil,2,"Güney, Doğu",15.000 TL,Mülk Sahibi,,Kömür-Odun
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,6.750.000 TL,2023-11-03,Villa,Yılmazköy,240.0,5.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.250.000 TL,2023-10-21,Daire,Adnan Menderes,140.0,3.0,1.0,2. Kat,6 Yaşında,Kombi,Eşyalı Değil,1,,,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.550.000 TL,2023-10-24,Daire,Hasanefendi - Ramazan Paşa,135.0,3.0,1.0,5. Kat,26 Yaşında,Klima,Eşyalı Değil,1,"Kuzey, Güney",,Kiracılı,50 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.650.000 TL,2023-12-10,Daire,Umurlu,350.0,3.0,2.0,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,225.000 TL,2023-10-03,Çiftlik Evi,Baltaköy,24.0,1.0,1.0,3. Kat,2 Yaşında,Klima,Eşyalı,1,,,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.350.000 TL,2023-10-30,Daire,Ata,130.0,3.0,1.0,En Üst Kat,Sıfır Bina,Klima,Eşyalı Değil,1,"Kuzey, Doğu",15.000 TL,Boş,100 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.550.000 TL,2023-11-16,Daire,Yedi Eylül,115.0,2.0,1.0,3. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.600.000 TL,2023-12-20,Daire,Meşrutiyet,170.0,3.0,1.0,4. Kat,12 Yaşında,Kombi,Eşyalı,2,"Güney, Doğu, Batı",,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.650.000 TL,2023-11-27,Daire,Orta,47.0,1.0,1.0,6. Kat,5 Yaşında,Klima,Eşyalı,1,Kuzey,,Kiracılı,200 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,15.000.000 TL,2023-11-25,Villa,Girne,205.0,4.0,1.0,6. Kat,18 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney, Batı",,Mülk Sahibi,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.600.000 TL,2023-12-18,Daire,Efeler,96.0,2.0,1.0,Ara Kat,5 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",2.500 TL,Kiracılı,60 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.500.000 TL,2023-12-22,Müstakil Ev,Tepecik,240.0,4.0,2.0,Ara Kat,11 Yaşında,Soba,Eşyalı,1,Güney,,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,5.250.000 TL,2023-12-24,Villa,Yılmazköy,240.0,5.0,1.0,Ara Kat,Sıfır Bina,Kombi,Eşyalı Değil,3,"Kuzey, Güney, Batı",,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.150.000 TL,2023-12-12,Müstakil Ev,Zafer,140.0,3.0,1.0,Ara Kat,30 Yaşında,Klima,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",8.000 TL,Boş,50 TL,Elektrik
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.790.000 TL,2023-12-10,Daire,Mesudiye,125.0,4.0,1.0,5. Kat,26 Yaşında,Kombi,Eşyalı Değil,1,,,Mülk Sahibi,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.600.000 TL,2023-12-22,Daire,Zafer,66.0,2.0,1.0,4. Kat,4 Yaşında,Kombi,Eşyalı Değil,1,Güney,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-10-26,Daire,Güzelhisar,110.0,2.0,1.0,6. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.175.000 TL,2023-11-17,Daire,Adnan Menderes,145.0,3.0,1.0,5. Kat,8 Yaşında,Kombi,Eşyalı Değil,1,Batı,,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.650.000 TL,2023-12-02,Daire,Girne,140.0,3.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Doğu, Batı",23.000 TL,Boş,150 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.850.000 TL,2023-10-11,Daire,Fatih,80.0,2.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,Batı,,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.650.000 TL,2023-11-01,Daire,Zeybek,80.0,2.0,1.0,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,1,Güney,,Boş,250 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.600.000 TL,2023-11-28,Daire,Güzelhisar,130.0,3.0,1.0,Ara Kat,30 Yaşında,Klima,Eşyalı Değil,1,"Doğu, Batı",9.000 TL,Boş,100 TL,Elektrik
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,5.000.000 TL,2023-12-19,Müstakil Ev,Hasanefendi - Ramazan Paşa,184.0,3.0,1.0,Ara Kat,26 Yaşında,Klima,Eşyalı Değil,2,"Kuzey, Doğu",,Kiracılı,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.650.000 TL,2023-10-23,Daire,Mimar Sinan,150.0,3.0,1.0,5. Kat,16 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",,Kiracılı,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.400.000 TL,2023-11-18,Daire,Orta,45.0,1.0,1.0,3. Kat,5 Yaşında,Kombi,Eşyalı,1,Kuzey,,Kiracılı,,Elektrik
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.700.000 TL,2023-10-03,Daire,Umurlu,100.0,2.0,1.0,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Güney, Doğu, Batı",7.000 TL,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.585.000 TL,2023-12-26,Daire,Zafer,115.0,3.0,1.0,5. Kat,21 Yaşında,Soba,Eşyalı Değil,1,,,Kiracılı,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.750.000 TL,2023-11-28,Müstakil Ev,Köprülü - Veysipaşa,140.0,5.0,1.0,5. Kat,50 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.750.000 TL,2023-11-28,Müstakil Ev,Ata,,,,5. Kat,50 Yaşında,Soba,Eşyalı Değil,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-12-06,Daire,Hasanefendi - Ramazan Paşa,130.0,3.0,1.0,Ara Kat,26 Yaşında,Kombi,Eşyalı Değil,1,,15.000 TL,Belirtilmemiş,200 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.800.000 TL,2023-10-11,Daire,Fatih,80.0,2.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,Batı,,,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,5.000.000 TL,2023-10-27,Daire,Efeler,220.0,4.0,1.0,4. Kat,18 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Batı",4.500 TL,Kiracılı,150 TL,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.525.000 TL,2023-10-23,Daire,Cuma,80.0,2.0,1.0,4. Kat,5 Yaşında,Merkezi,Eşyalı Değil,1,,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.250.000 TL,2023-10-24,Daire,Girne,140.0,3.0,1.0,7. Kat,26 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Kiracılı,300 TL,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.850.000 TL,2023-12-01,Daire,Efeler,200.0,5.0,1.0,5. Kat,12 Yaşında,Kombi,Eşyalı Değil,2,,,,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,5.500.000 TL,2023-12-04,Daire,Adnan Menderes,155.0,3.0,1.0,7. Kat,5 Yaşında,Merkezi,Eşyalı Değil,2,"Kuzey, Güney, Batı",,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.600.000 TL,2023-10-26,Daire,Efeler,120.0,3.0,1.0,2. Kat,26 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Batı",,Boş,,Kömür-Odun
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.900.000 TL,2023-10-30,Daire,Efeler,120.0,3.0,1.0,4. Kat,20 Yaşında,Kombi,Eşyalı Değil,1,,4.000 TL,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.900.000 TL,2023-10-30,Daire,Ata,,,,4. Kat,20 Yaşında,Kombi,Eşyalı Değil,1,,,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.500.000 TL,2023-12-05,Müstakil Ev,Çeştepe,80.0,2.0,1.0,4. Kat,30 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.000.000 TL,2023-11-30,Daire,Ata,95.0,2.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Güney, Batı",,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.100.000 TL,2023-09-30,Daire,Güzelhisar,130.0,3.0,1.0,4. Kat,5 Yaşında,Kombi,Eşyalı Değil,2,,,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.250.000 TL,2023-12-03,Daire,Orta,52.0,1.0,1.0,Ara Kat,1 Yaşında,Klima,Eşyalı,1,Güney,8.000 TL,Kiracılı,25 TL,Elektrik
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,6.100.000 TL,2023-12-26,Daire,Ata,146.0,3.0,1.0,2. Kat,Sıfır Bina,Yerden Isıtma,Eşyalı Değil,2,"Kuzey, Güney, Doğu",,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.300.000 TL,2023-11-16,Daire,Köprülü - Veysipaşa,115.0,2.0,1.0,2. Kat,26 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney",,Boş,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.050.000 TL,2023-10-24,Daire,Kurtuluş,95.0,2.0,1.0,1. Kat,30 Yaşında,Kombi,Eşyalı Değil,1,,,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.650.000 TL,2023-12-25,Daire,Köprülü - Veysipaşa,45.0,1.0,1.0,Ara Kat,1 Yaşında,Kombi,Eşyalı,1,Kuzey,,Kiracılı,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,4.250.000 TL,2023-11-27,Daire,Fatih,160.0,3.0,1.0,1. Kat,5 Yaşında,Merkezi,Eşyalı Değil,2,"Güney, Batı",,Kiracılı,,
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,1.500.000 TL,2023-10-21,Daire,Kemer,120.0,3.0,1.0,3. Kat,20 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",4.000 TL,Belirtilmemiş,30 TL,Kömür-Odun
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,2.600.000 TL,2023-12-20,Daire,Yedi Eylül,90.0,2.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Boş,,Doğalgaz
1,29.3957,32.7061,1966.77,80.19,1900,21939.81,3.500.000 TL,2023-11-24,Daire,Fatih,130.0,3.0,1.0,4. Kat,5 Yaşında,Kombi,Eşyalı Değil,2,Kuzey,15.000 TL,Mülk Sahibi,300 TL,Doğalgaz
